section_id,book,map,section_number,print_sheet,short_title,description_catalogue,description_topos,section_type,note
4.03.11,4,4.03,11,AF02,Kleine Syrte,Kleine Syrte,Of Syrtis Minor:  Theainai .,coast section," A seventeenth-round, catalogue-wide sweep (2026-07-30), prompted by the user pointing out a structural blind spot in every check run so far this session: crossref_topostext.py/category_check.py only ever flag a `city` point when *that point's own* topostext phrase contains a coastal keyword - Sidon, Tyros and Byblos (fixed just above) have none; their own citations are bare names. The signal that they're coastal was never in their own phrase, it was in their *section*: sitting between already-correctly-classified points (a ""-Mündung"" river mouth, a ""Kap"" cape) that do carry a keyword. That's checkable without topostext at all - a section mixing coastal-family points (`coast`/`harbor`/`river_mouth`, keyword- detected from the German name) with plain `city` points, with no sea-word header of its own, is structurally suspicious on its own: Ptolemy's sections are narratively homogeneous (a coastal run OR an inland list, established as this project's whole classification premise), so a section doing both at once is far more likely to be one coastal run some of whose points merely lack their own keyword than a genuine mix.  Found 110 such sections catalogue-wide. Checked every one's full topostext text (not just the `city` points' own phrases) before adding it - looking for either confirming coastal language (promontory/harbor/river mouth/gulf/bay, a run of real coastal place-names) or a contradiction (an inland/interior framing, the same ""in the interior of Galatian Pontos"" shape that correctly ruled out a candidate earlier this session). 109 confirmed straightforwardly - a representative sample across the whole range: Lusitania's own coast continuing past the Durius fix above (Oliosipum/Lisbon, Obila - ""LUSITANIA...the mouth of the river, which flows into the Outer Sea""); the Basque/Catalan coast (`2.06.07`/`.10`/`.14`/`.15`/`.18`/`.19`/`.20` - ""Of the Autrigones: Nerva river mouth | Flaviobriga"", ""Of the Vascones: Oiasso city | Ocasso promontory of the Pyrenees""); Dalmatia (`2.16.02`/`.03`/`.05` - ""Ortopla...mouth of the Titos river...Skardona""); Macedonia and Thessaly (`3.13.05/06/12/14/15/16` - ""In Amphaxitis: Thessalonike | Echedoros river outlet"", ""In Pieria: ...Pydna | Haliakmon river outlet...Dion colonia...Peneios river outlet""); Boiotia and the Lokrians (`3.15.03/09/11` - ""In Boiotia: Aulis | Ismenos river outlet | Salganeus | Anthedon""); Messenia (`3.16.07` - ""Kyparissia city | Kyparission promontory...Pylos | Koryphasion headland | Mothone""); Crete's south coast (`3.17.03/04/07/08` - ""Description of the south side: Lissos | Tarrha...Phoinix city | Phoinikous harbor""); Mauretania/Numidia/Africa/Cyrenaica (`4.01`-`4.04`,`4.06`-`4.08`, a dozen sections - Icosium, Rusazus, Carthage's own harbor towns, ""In the Pentapolis, Berenike or Hesperides | mouth of the Lathon river""); Anatolia's Aeolis/Lykia/ Pontus coasts (`5.01`-`5.14`, another dozen - ""Patara | Antiphellos | Andriake...Olympos city | Phaselis""); the Levant's own continuation past the Phoenicia fix (`5.16.02` - Kaisareia, Apollonia, Ioppe/Jaffa, Azotos, Askalon, Anthedon, already-`harbor` Gaza/Iamnia ports between them); the Persian Gulf coast of Babylonia/Susiane/Persis (`5.20.05`,`6.02.02`-`6.04.02` - ""this coast is described as follows: the western mouth of the Tigris river...""); and India's own Malabar/Coromandel/Ganges-delta coasts (`7.01`/`7.02`/`7.03`/`7.04`, the largest single cluster - ""(Ariake) of the Pirates. Mandagara..."", ""Maisolia. Mouth of the River Maisolos..."", ""Mouths of the Ganges...""). One candidate, `3.05.14`, was excluded: its own `city` point (""Nördlicher Endpunkt"") is ""the southern limit of Sarmatia at the *sources* of the Tanais river"" - a river-source boundary marker at the opposite end from this section's real coastal points (the Tanais' two mouths), the same shape as the Durius/Anas fixes above, not a coastal gap - left as `city`, worth a closer individual look later if it turns out to need one."
4.03.12,4,4.03,12,AF02,Hedaphtha (Gidaphtha),,Hedaphtha or Hedaphna city at the limit .,coast section,"A wide batch found by the same systematic topostext-disagreement review, each independently confirmed the same way: a plain-named harbor town or headland sitting in `city`, whose section has no sea-word header of its own but whose topostext citation both names it a harbor/port *and* sits in an unbroken run of coastal citations (river mouths, capes, other harbors) either side of it in the same section - the same ""province/tribe name instead of sea name"" header gap already fixed many times this session, just not yet swept outside the regions checked so far: [Africa: a city-at-the-limit/promontory run including Pisidon and Garapha harbors]"
4.03.13,4,4.03,13,AF02,Neapolis* bzw. Leptis Magna*,,Neapolis or Leptis Magna .,coast section," A seventeenth-round, catalogue-wide sweep (2026-07-30), prompted by the user pointing out a structural blind spot in every check run so far this session: crossref_topostext.py/category_check.py only ever flag a `city` point when *that point's own* topostext phrase contains a coastal keyword - Sidon, Tyros and Byblos (fixed just above) have none; their own citations are bare names. The signal that they're coastal was never in their own phrase, it was in their *section*: sitting between already-correctly-classified points (a ""-Mündung"" river mouth, a ""Kap"" cape) that do carry a keyword. That's checkable without topostext at all - a section mixing coastal-family points (`coast`/`harbor`/`river_mouth`, keyword- detected from the German name) with plain `city` points, with no sea-word header of its own, is structurally suspicious on its own: Ptolemy's sections are narratively homogeneous (a coastal run OR an inland list, established as this project's whole classification premise), so a section doing both at once is far more likely to be one coastal run some of whose points merely lack their own keyword than a genuine mix.  Found 110 such sections catalogue-wide. Checked every one's full topostext text (not just the `city` points' own phrases) before adding it - looking for either confirming coastal language (promontory/harbor/river mouth/gulf/bay, a run of real coastal place-names) or a contradiction (an inland/interior framing, the same ""in the interior of Galatian Pontos"" shape that correctly ruled out a candidate earlier this session). 109 confirmed straightforwardly - a representative sample across the whole range: Lusitania's own coast continuing past the Durius fix above (Oliosipum/Lisbon, Obila - ""LUSITANIA...the mouth of the river, which flows into the Outer Sea""); the Basque/Catalan coast (`2.06.07`/`.10`/`.14`/`.15`/`.18`/`.19`/`.20` - ""Of the Autrigones: Nerva river mouth | Flaviobriga"", ""Of the Vascones: Oiasso city | Ocasso promontory of the Pyrenees""); Dalmatia (`2.16.02`/`.03`/`.05` - ""Ortopla...mouth of the Titos river...Skardona""); Macedonia and Thessaly (`3.13.05/06/12/14/15/16` - ""In Amphaxitis: Thessalonike | Echedoros river outlet"", ""In Pieria: ...Pydna | Haliakmon river outlet...Dion colonia...Peneios river outlet""); Boiotia and the Lokrians (`3.15.03/09/11` - ""In Boiotia: Aulis | Ismenos river outlet | Salganeus | Anthedon""); Messenia (`3.16.07` - ""Kyparissia city | Kyparission promontory...Pylos | Koryphasion headland | Mothone""); Crete's south coast (`3.17.03/04/07/08` - ""Description of the south side: Lissos | Tarrha...Phoinix city | Phoinikous harbor""); Mauretania/Numidia/Africa/Cyrenaica (`4.01`-`4.04`,`4.06`-`4.08`, a dozen sections - Icosium, Rusazus, Carthage's own harbor towns, ""In the Pentapolis, Berenike or Hesperides | mouth of the Lathon river""); Anatolia's Aeolis/Lykia/ Pontus coasts (`5.01`-`5.14`, another dozen - ""Patara | Antiphellos | Andriake...Olympos city | Phaselis""); the Levant's own continuation past the Phoenicia fix (`5.16.02` - Kaisareia, Apollonia, Ioppe/Jaffa, Azotos, Askalon, Anthedon, already-`harbor` Gaza/Iamnia ports between them); the Persian Gulf coast of Babylonia/Susiane/Persis (`5.20.05`,`6.02.02`-`6.04.02` - ""this coast is described as follows: the western mouth of the Tigris river...""); and India's own Malabar/Coromandel/Ganges-delta coasts (`7.01`/`7.02`/`7.03`/`7.04`, the largest single cluster - ""(Ariake) of the Pirates. Mandagara..."", ""Maisolia. Mouth of the River Maisolos..."", ""Mouths of the Ganges...""). One candidate, `3.05.14`, was excluded: its own `city` point (""Nördlicher Endpunkt"") is ""the southern limit of Sarmatia at the *sources* of the Tanais river"" - a river-source boundary marker at the opposite end from this section's real coastal points (the Tanais' two mouths), the same shape as the Durius/Anas fixes above, not a coastal gap - left as `city`, worth a closer individual look later if it turns out to need one."
4.03.14,4,4.03,14,AF02,Grosse Syrte,Grosse Syrte,Of Syrtis Major:  Makomala or Kaloumakouma village .,coast section,"Found by the user directly in a rendered map: a visible gap in the North African coast, orange `city` dots sitting where the dark-blue coastline should run, west of Cyrenaica. Section 4.03.14 is headed ""Grosse Syrte"" (the Gulf of Sidra/Great Syrtis) - topostext's own first citation confirms it explicitly: ""Of Syrtis Major: Makomala or Kaloumakouma village"" - but ""Syrte""/""Syrtis"" isn't one of _COASTAL_HDR_RE's recognized German sea-words, so the section defaulted to `city`. The point names confirm it independently: ""Ras Bergavad"" (ras = cape), ""Hippu Akra"" (akra = headland - a second, different point of this exact name already sits correctly `coast` elsewhere in book.map 4.03), and ""Arae Philaenorum"" (the historically-attested altar marking the Africa/Cyrenaica border, on the Gulf of Sidra shore itself). Not broadened into _COASTAL_HDR_RE itself: ""Syrte"" also appears in 4.03.41's own header (""Grosse Syrte | Kleine Syrte""), a section of genuinely inland Tripolitanian cities merely labelled with the region's name, not a coastal walk - broadening the regex would have wrongly swept that in too. 4.03.15 (""Grosse Syrte (Winkel)""), checked at the same time, is a single land-boundary tripoint (""inmost point of the Syrtis by the line running south...to the end point at"") and correctly stays `city`."
4.03.15,4,4.03,15,AF02,Grosse Syrte (Winkel),Grosse Syrte (Winkel) | Cyrenaica | Gaetulia | Libysche Wüste,The eastern side is bounded after the inmost point of the Syrtis by the line running south from there along Cyrenaica to the end point at .,inland,
4.03.16,4,4.03,16,AF02,Rubricatus,Rubricatus,There are notable mountains in the province: the eastern part of Buzara mountain is at .,inland,
4.03.17,4,4.03,17,AF02,Kirna (Kinna)-Berg,,"From which are constituted interconnected lakes, Hipponitis .",inland,
4.03.18,4,4.03,18,AF02,Bagradas,Bagradas,"And Mt. Mampsaron, the end points of which are at .",inland,
4.03.19,4,4.03,19,AF02,Triton,Triton,"From which the Triton river flows, and in it these lakes: Tritonitis .",inland,
4.03.20,4,4.03,20,AF02,Kinyps,Kinyps,And Mt. Gigion .,inland,
4.03.28,4,4.03,28,AF02,Ampsaga,Ampsaga | Thabraka  | Kirtesier,The inland towns in the district between the Ampsagas river and the city Thabraca are:  Of the Kirtesioi Cirta Julia .,inland,
4.03.29,4,4.03,29,AF02,Numidia Nova,Numidia Nova,Of New Numidia:  Koulkoua colonia .,inland,
4.03.30,4,4.03,30,AF02,Legio III Augusta,Legio III Augusta,Legio III Augusta  Thubutis .,inland,
4.03.31,4,4.03,31,AF02,Thabraka,Thabraka | Bagradas,Between the city Thabraca and the Bagradas river  Canopesi .,inland,
4.03.32,4,4.03,32,AF02,Torbos,,Tobrus .,inland,
4.03.33,4,4.03,33,AF02,Aquae Calidae,,Hydata Therma .,inland,
4.03.34,4,4.03,34,AF02,Bagradas,Bagradas | Triton | Karchedon,"Between the river Bagradas and the river Triton, and below Carthage are  Old Maxula .",inland,
4.03.35,4,4.03,35,AF02,Medikkara,,Mediccara .,inland,
4.03.36,4,4.03,36,AF02,Sasura,,Sasura .,inland,
4.03.37,4,4.03,37,AF02,Hadrumetum,Hadrumetum,Below Adrumetum city:  Almaena .,inland,
4.03.38,4,4.03,38,AF02,Augustum,,Augustum .,inland,
4.03.39,4,4.03,39,AF02,Thysdros*,,Thysdrus .,inland,
4.03.40,4,4.03,40,AF02,Karaga,,Karaga .,inland,
4.03.41,4,4.03,41,AF02,Grosse Syrte,Grosse Syrte | Kleine Syrte,Between the two Syrtes the following cities:  Chuzis .,inland,
4.03.42,4,4.03,42,AF02,Ammonos,,Ammonos .,inland,
4.03.43,4,4.03,43,AF02,Durga,,Durga .,inland,
4.03.44,4,4.03,44,AF02,Africa,Africa,"Islands along the coast of Africa, which are near the coast:  Hydras .",island,"The following five were confirmed against topostext.org/work/209's English translation, which states outright ""the Ebuda islands..."", ""the islands which are near Albion island..."", etc. - independent of our own Modern_location-based guessing. [Hydras/Galata/Drakontios/Aigimoros/Larunesen/Anemussa/Lopadusa/Aithusa - islands along the coast of Africa (topostext: ""Islands along the coast of Africa, which are near the coast: Hydras..."")]"
4.03.45,4,4.03,45,AF02,Lotophagitis-Insel,Lotophagitis-Insel,Kerkinna island and city .,inland,
4.03.46,4,4.03,46,AF02,Misynos,,Misynos island .,island,"The following five were confirmed against topostext.org/work/209's English translation, which states outright ""the Ebuda islands..."", ""the islands which are near Albion island..."", etc. - independent of our own Modern_location-based guessing. [Misynos/Pontia/Gaia - three more islands off Africa]"
